#version,serial,flight,call,time,rssi,lqi,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10988, 1,KM4LKS,     0.00, -46,   8,    0.50, 100601.00,   60.44,   -0.75,    0.26, 26.2, 0.00, 0.00, 4.08,   9.84,   0.37,   0.04,   0.00,  -0.12,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0, 13,  0, 27,  8,  0, 31,  0,  0,  0,  0, 18,  0,  0, 16, 24,  0, 13,  0,  0,  0
6, 10988, 1,KM4LKS,     0.03, -46,   6,    0.50, 100601.00,   60.44,   -0.75,    0.26, 26.2, 0.00, 0.00, 4.08,   9.84,   0.37,   0.04,   0.00,  -0.12,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0, 13,  0, 27,  8,  0, 31,  0,  0,  0,  0, 18,  0,  0, 16, 24,  0, 13,  0,  0,  0
6, 10988, 1,KM4LKS,     0.63, -46,  11,    0.50, 100601.00,   60.44,   -0.75,    0.26, 26.2, 0.00, 0.00, 4.08,   9.84,   0.37,   0.04,   0.00,  -0.12,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0, 13,  0, 27,  8,  0, 31,  0,  0,  0,  0, 18,  0,  0, 16, 24,  0, 13,  0,  0,  0
6, 10988, 1,KM4LKS,     0.63, -46,   7,    0.50, 100601.00,   60.44,   -0.75,    0.26, 26.2, 0.00, 0.00, 4.08,   9.84,   0.37,   0.04,   0.00,  -0.12,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0, 13,  0, 27,  8,  0, 31,  0,  0,  0,  0, 18,  0,  0, 16, 24,  0, 13,  0,  0,  0
6, 10988, 1,KM4LKS,     1.00, -46,   9,    1.01, 100597.00,   60.78,   -0.42,    0.12, 26.2, 0.00, 0.00, 4.08,   9.86,   0.38,   0.02,   0.18,  -0.06,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0, 13,  0, 27,  8,  0, 31,  0,  0,  0,  0, 18,  0,  0, 16, 24,  0, 13,  0,  0,  0
6, 10988, 1,KM4LKS,     1.03, -46,   5,    1.01, 100597.00,   60.78,   -0.42,    0.12, 26.2, 0.00, 0.00, 4.08,   9.86,   0.38,   0.02,   0.18,  -0.06,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0, 13,  0, 27,  8,  0, 31,  0,  0,  0,  0, 18,  0,  0, 16, 24,  0, 13,  0,  0,  0
6, 10988, 1,KM4LKS,     1.63, -46,   6,    1.01, 100597.00,   60.78,   -0.42,    0.12, 26.2, 0.00, 0.00, 4.08,   9.86,   0.38,   0.02,   0.18,  -0.06,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     1.63, -46,   8,    1.01, 100597.00,   60.78,   -0.42,    0.12, 26.2, 0.00, 0.00, 4.08,   9.86,   0.38,   0.02,   0.18,  -0.06,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     1.63, -46,   7,    1.01, 100597.00,   60.78,   -0.42,    0.12, 26.2, 0.00, 0.00, 4.08,   9.86,   0.38,   0.02,   0.18,  -0.06,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     2.01, -46,   8,   -0.00, 100593.00,   61.11,   -0.08,   -0.23, 26.3, 0.00, 0.00, 4.08,   9.86,   0.42,   0.12,  -0.06,   0.00,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     2.04, -46,   6,   -0.00, 100593.00,   61.11,   -0.08,   -0.23, 26.3, 0.00, 0.00, 4.08,   9.86,   0.42,   0.12,  -0.06,   0.00,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     2.63, -45,   6,   -0.00, 100593.00,   61.11,   -0.08,   -0.23, 26.3, 0.00, 0.00, 4.08,   9.86,   0.42,   0.12,  -0.06,   0.00,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     2.63, -46,   7,   -0.00, 100593.00,   61.11,   -0.08,   -0.23, 26.3, 0.00, 0.00, 4.08,   9.86,   0.42,   0.12,  -0.06,   0.00,   0.12,   0.04,  -0.41,  -0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     3.02, -45,   7,   -1.01, 100600.00,   60.53,   -0.67,   -0.10, 26.3, 0.00, 0.00, 4.08,   9.87,   0.37,   0.00,   0.31,  -0.24,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     3.05, -45,   9,   -1.01, 100600.00,   60.53,   -0.67,   -0.10, 26.3, 0.00, 0.00, 4.08,   9.87,   0.37,   0.00,   0.31,  -0.24,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     3.63, -46,   8,   -1.01, 100600.00,   60.53,   -0.67,   -0.10, 26.3, 0.00, 0.00, 4.08,   9.87,   0.37,   0.00,   0.31,  -0.24,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     3.63, -46,   6,   -1.01, 100600.00,   60.53,   -0.67,   -0.10, 26.3, 0.00, 0.00, 4.08,   9.87,   0.37,   0.00,   0.31,  -0.24,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     4.03, -46,   5,   -0.50, 100600.00,   60.53,   -0.67,    0.07, 26.3, 0.00, 0.00, 4.08,   9.86,   0.38,   0.06,   0.12,  -0.06,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     4.06, -46,   7,   -0.50, 100600.00,   60.53,   -0.67,    0.07, 26.3, 0.00, 0.00, 4.08,   9.86,   0.38,   0.06,   0.12,  -0.06,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     4.63, -46,   8,   -0.50, 100600.00,   60.53,   -0.67,    0.07, 26.3, 0.00, 0.00, 4.08,   9.86,   0.38,   0.06,   0.12,  -0.06,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     4.63, -46,   7,   -0.50, 100600.00,   60.53,   -0.67,    0.07, 26.3, 0.00, 0.00, 4.08,   9.86,   0.38,   0.06,   0.12,  -0.06,  -0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     5.04, -46,  12,    1.51, 100598.00,   60.69,   -0.50,   -0.04, 26.3, 0.00, 0.00, 4.08,   9.86,   0.39,   0.04,   0.06,  -0.12,   0.24,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     5.07, -46,   6,    1.51, 100598.00,   60.69,   -0.50,   -0.04, 26.3, 0.00, 0.00, 4.08,   9.86,   0.39,   0.04,   0.06,  -0.12,   0.24,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     5.63, -46,   4,    1.51, 100598.00,   60.69,   -0.50,   -0.04, 26.3, 0.00, 0.00, 4.08,   9.86,   0.39,   0.04,   0.06,  -0.12,   0.24,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     5.63, -46,   7,    1.51, 100598.00,   60.69,   -0.50,   -0.04, 26.3, 0.00, 0.00, 4.08,   9.86,   0.39,   0.04,   0.06,  -0.12,   0.24,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     6.05, -46,  11,   -2.01, 100599.00,   60.61,   -0.59,   -0.11, 26.4, 0.00, 0.00, 4.08,   9.87,   0.40,   0.04,  -0.06,   0.00,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     6.08, -46,   6,   -2.01, 100599.00,   60.61,   -0.59,   -0.11, 26.4, 0.00, 0.00, 4.08,   9.87,   0.40,   0.04,  -0.06,   0.00,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     6.63, -47,   9,   -2.01, 100599.00,   60.61,   -0.59,   -0.11, 26.4, 0.00, 0.00, 4.08,   9.87,   0.40,   0.04,  -0.06,   0.00,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     6.63, -48,   5,   -2.01, 100599.00,   60.61,   -0.59,   -0.11, 26.4, 0.00, 0.00, 4.08,   9.87,   0.40,   0.04,  -0.06,   0.00,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     6.63, -48,   6,   -2.01, 100599.00,   60.61,   -0.59,   -0.11, 26.4, 0.00, 0.00, 4.08,   9.87,   0.40,   0.04,  -0.06,   0.00,   0.06,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     7.06, -48,   7,   -2.51, 100601.00,   60.44,   -0.75,   -0.14, 26.4, 0.00, 0.00, 4.08,   9.84,   0.39,   0.04,   0.00,   0.00,   0.06,   0.04,  -0.41,  -0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     7.09, -48,   8,   -2.51, 100601.00,   60.44,   -0.75,   -0.14, 26.4, 0.00, 0.00, 4.07,   9.84,   0.39,   0.04,   0.00,   0.00,   0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     7.63, -47,   5,   -2.51, 100601.00,   60.44,   -0.75,   -0.14, 26.4, 0.00, 0.00, 4.07,   9.84,   0.39,   0.04,   0.00,   0.00,   0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     7.63, -47,   7,   -2.51, 100601.00,   60.44,   -0.75,   -0.14, 26.4, 0.00, 0.00, 4.07,   9.84,   0.39,   0.04,   0.00,   0.00,   0.06,   0.04,  -0.41,  -0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     8.07, -48,   6,   -1.01, 100601.00,   60.44,   -0.75,   -0.21, 26.4, 0.00, 0.00, 4.07,   9.87,   0.39,   0.06,  -0.12,   0.06,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     8.10, -47,   7,   -1.01, 100601.00,   60.44,   -0.75,   -0.21, 26.4, 0.00, 0.00, 4.08,   9.87,   0.39,   0.06,  -0.12,   0.06,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     8.63, -46,   7,   -1.01, 100601.00,   60.44,   -0.75,   -0.21, 26.4, 0.00, 0.00, 4.08,   9.87,   0.39,   0.06,  -0.12,   0.06,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     8.63, -46,   6,   -1.01, 100601.00,   60.44,   -0.75,   -0.21, 26.4, 0.00, 0.00, 4.08,   9.87,   0.39,   0.06,  -0.12,   0.06,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     9.08, -45,   6,    0.50, 100606.00,   60.02,   -1.17,    0.07, 26.4, 0.00, 0.00, 4.08,   9.86,   0.42,   0.05,   0.06,  -0.18,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     9.11, -46,   7,    0.50, 100606.00,   60.02,   -1.17,    0.07, 26.4, 0.00, 0.00, 4.07,   9.86,   0.42,   0.05,   0.06,  -0.18,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     9.63, -44,   7,    0.50, 100606.00,   60.02,   -1.17,    0.07, 26.4, 0.00, 0.00, 4.07,   9.86,   0.42,   0.05,   0.06,  -0.18,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 10988, 1,KM4LKS,     9.63, -44,   7,    0.50, 100606.00,   60.02,   -1.17,    0.07, 26.4, 0.00, 0.00, 4.07,   9.86,   0.42,   0.05,   0.06,  -0.18,   0.00,   0.04,  -0.41,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 0,  0,  47.5234650,-122.3485616,   126.0, 2023,  6,  3, 23, 15,  9,        0,        0,   0,   0,  23.1,  23.1,  23.1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
